5.681010383117133 | 1 0
-4.71816467499308 | 0 1
0.5834584081083989 | 0 1
-2.6534057914595097 | 1 0
-1.0356281881286842 | 1 0
-4.330938681220637 | 0 1
4.0457934640353255 | 1 0
-0.833494055796379 | 1 0
-0.8807698479547428 | 1 0
-3.007917191004112 | 1 0
-4.8623360972 | 0 1
4.319835659680415 | 1 0
-2.6884120573956536 | 1 0
-3.432070593796849 | 0 1
0.44912329161062736 | 0 1
-5.270079678562423 | 0 1
3.3231582631677785 | 1 0
6.116948721039089 | 1 0
-0.14068196253560394 | 1 0
4.683646463481519 | 1 0
5.8035341270906695 | 1 0
-3.58486078187507 | 0 1
-4.228348471298946 | 0 1
-5.933142861572467 | 0 1
-2.0723296485408964 | 1 0
-5.806341828239456 | 0 1
-4.102602568667571 | 0 1
2.304098796882819 | 0 1
2.025399778989291 | 0 1
-5.025083703880745 | 0 1
3.1500658771012997 | 1 0
4.413964650945584 | 1 0
-2.728829358248126 | 1 0
4.545241817566243 | 1 0
-1.4772142041392318 | 1 0
0.031530878213567703 | 0 1
-2.901089636824543 | 1 0
-3.6067573240885396 | 0 1
-3.360983258109125 | 0 1
1.947549716923895 | 0 1
-2.0068833461649414 | 1 0
-1.0829224033019136 | 1 0
-1.664855587677506 | 1 0
-5.527568477997622 | 0 1
-1.0293649802222404 | 1 0
6.000105326518188 | 1 0
-2.1166277231841972 | 1 0
2.1432604005084084 | 0 1
1.180341691424168 | 0 1
3.1504899444831906 | 1 0
3.4633079418976482 | 1 0
-5.7093726911063785 | 0 1
-5.155679800486085 | 0 1
-3.380112055804461 | 0 1
-4.486113339958784 | 0 1
-5.9105685816891755 | 0 1
5.7368363665108895 | 1 0
-5.3462835407451434 | 0 1
-4.029108317441953 | 0 1
3.012055869357498 | 0 1
-2.800504400934278 | 1 0
-5.8149530321684155 | 0 1
4.189387722561632 | 1 0
1.695306988807503 | 0 1
1.2859237489546098 | 0 1
6.26058722327817 | 1 0
5.7066338644600965 | 1 0
2.0586810717559185 | 0 1
-4.494233170538706 | 0 1
4.185504494692367 | 1 0
-0.5174911311896624 | 1 0
-2.934502478154879 | 1 0
-5.614542971728442 | 0 1
-1.953917241324942 | 1 0
-3.1360475249522164 | 1 0
0.3344030523987014 | 0 1
-3.9653435690192707 | 0 1
3.1583070882985016 | 1 0
4.704716999134433 | 1 0
0.06374407625845624 | 0 1
3.379979850343382 | 1 0
-4.62072615168147 | 0 1
-5.157761194375775 | 0 1
2.6984933745233057 | 0 1
-0.294444781460534 | 1 0
-2.6371322806374846 | 1 0
-2.9147312550830846 | 1 0
4.081734891448601 | 1 0
-0.8480368177780893 | 1 0
-3.8827946765284422 | 0 1
-5.220782486391032 | 0 1
4.753259760680486 | 1 0
-5.467624734217399 | 0 1
3.9078500901617375 | 1 0
0.3240232767089575 | 0 1
-4.568582004916899 | 0 1
-5.672339743544778 | 0 1
2.7669659464459446 | 0 1
2.117811489954942 | 0 1
-0.7968211868120347 | 1 0
4.500706221494429 | 1 0
3.7924393679888624 | 1 0
-0.08965264101206838 | 1 0
1.2155493568906577 | 0 1
5.203857363723216 | 1 0
-0.8553765473535684 | 1 0
4.085740448161243 | 1 0
1.9142854703626586 | 0 1
2.829787511526904 | 0 1
5.261541751056921 | 1 0
-3.158255112474428 | 0 1
-1.2242726731772322 | 1 0
6.126115230435776 | 1 0
4.65383387240704 | 1 0
6.011808849599497 | 1 0
-0.7155268931463592 | 1 0
5.75201116656206 | 1 0
2.6687524615041465 | 0 1
4.236222790400268 | 1 0
6.140263489083404 | 1 0
-1.7834747067300585 | 1 0
-5.7058385374368905 | 0 1
-5.561367923457612 | 0 1
0.8134701591072329 | 0 1
-3.7540936847499062 | 0 1
5.1283476267852635 | 1 0
-1.3250252003412886 | 1 0
-3.635210122855113 | 0 1
4.209039495292982 | 1 0
-3.16932299282624 | 0 1
-2.309766484846198 | 1 0
-1.469326852156132 | 1 0
-1.30527724265501 | 1 0
1.057731137291607 | 0 1
-1.1190566889275537 | 1 0
0.6254351784848975 | 0 1
1.8192024720219724 | 0 1
-3.2463805211295336 | 0 1
-3.102295255133178 | 1 0
1.4429041962438793 | 0 1
-3.6054074613290394 | 0 1
2.960132383945723 | 0 1
0.10802062686555658 | 0 1
-4.52062935249906 | 0 1
-0.08717494168053097 | 1 0
2.0061913076030713 | 0 1
-2.426138735556631 | 1 0
4.541524215217098 | 1 0
-6.079208479409618 | 0 1
3.17957486054431 | 1 0
0.5066555925915557 | 0 1
0.8210175037176972 | 0 1
5.168189274789896 | 1 0
5.49697687838076 | 1 0
1.1304178663278588 | 0 1
4.043535867466783 | 1 0
-5.472049666136994 | 0 1
1.766621011486734 | 0 1
-2.778479553523606 | 1 0
5.264720276349966 | 1 0
5.1386904380100376 | 1 0
-5.034770152764159 | 0 1
4.132993606832734 | 1 0
-1.4603316155030228 | 1 0
-2.5584921789263753 | 1 0
2.2589314725787766 | 0 1
1.2125287636207709 | 0 1
-0.43707768171189 | 1 0
6.1553589940860665 | 1 0
-3.065819399163912 | 1 0
-0.02606925214880018 | 1 0
0.24382654157825367 | 0 1
2.106126219899652 | 0 1
1.6851724461991084 | 0 1
-3.2233502073996187 | 0 1
4.549154673545118 | 1 0
-5.981272810252967 | 0 1
-1.7751644880176078 | 1 0
-3.6545232035510105 | 0 1
6.077803080190607 | 1 0
3.0805478129151513 | 0 1
1.9978527469107625 | 0 1
0.9455469949486917 | 0 1
-5.721490879120272 | 0 1
-4.021667508526798 | 0 1
5.595120201784736 | 1 0
3.395910921707179 | 1 0
3.413816983108612 | 1 0
-1.2212096409854158 | 1 0
-1.092926136000358 | 1 0
6.2654194504864265 | 1 0
-1.3716634756014345 | 1 0
4.3650513510072475 | 1 0
0.3470331691702313 | 0 1
-4.243912787455859 | 0 1
2.6877584772255574 | 0 1
5.4677854444152985 | 1 0
-4.072696234498181 | 0 1
-0.8773699341595158 | 1 0
0.31285129038995496 | 0 1
-0.8217275558634007 | 1 0
-1.9512227668242215 | 1 0
0.48625906751101944 | 0 1
5.722863507259881 | 1 0
2.4426260807003253 | 0 1
2.94741058673303 | 0 1
-6.027420438795662 | 0 1
4.348032939632031 | 1 0
-3.863254157578379 | 0 1
-1.7782874134725875 | 1 0
-0.2407772294149666 | 1 0
-2.4583734584733508 | 1 0
-4.915894626527127 | 0 1
4.926876516371642 | 1 0
0.12062495686370855 | 0 1
0.11750648108362594 | 0 1
1.8222021647011353 | 0 1
1.4346707838188877 | 0 1
-0.11443022973965356 | 1 0
-5.696688763419606 | 0 1
-1.5949539105903838 | 1 0
-1.6510551201393895 | 1 0
-5.122874410344941 | 0 1
1.120370277216007 | 0 1
5.8104179776319285 | 1 0
4.412575896777231 | 1 0
3.5293611996246135 | 1 0
2.4090578681788646 | 0 1
2.615243855798827 | 0 1
4.687488082928754 | 1 0
-4.0447441977491465 | 0 1
1.0497521798590226 | 0 1
-0.7907906096998305 | 1 0
-3.900249793943358 | 0 1
-5.504540654360205 | 0 1
-1.275666333441877 | 1 0
4.387706847085759 | 1 0
-0.6356923146398845 | 1 0
4.561056031382728 | 1 0
-6.251371504293369 | 0 1
3.694228553971854 | 1 0
-3.793817041409099 | 0 1
-4.254222139527301 | 0 1
-2.332501042045758 | 1 0
-4.666283118140304 | 0 1
-3.0733997542927676 | 1 0
-5.471521607858615 | 0 1
4.7614346050944825 | 1 0
1.4906701799848294 | 0 1
1.3686914922315188 | 0 1
1.5032932774090701 | 0 1
-1.332882763787988 | 1 0
3.28358098400539 | 1 0
6.157523696464665 | 1 0
3.0365390593339576 | 0 1
-0.17121967851643838 | 1 0
2.3216053632844424 | 0 1
0.47835689187299835 | 0 1
-2.45096704009376 | 1 0
4.771601984726836 | 1 0
4.34452718209376 | 1 0
1.8176058127468124 | 0 1
0.30755350259671577 | 0 1
-5.821568943380907 | 0 1
2.3321203920756215 | 0 1
5.239005023387188 | 1 0
-3.9156132649896938 | 0 1
5.9254911204905625 | 1 0
2.809430743110001 | 0 1
1.2770659142006746 | 0 1
-5.582915512791867 | 0 1
3.0899471480530654 | 0 1
3.560486312889447 | 1 0
-2.5087777650447833 | 1 0
-3.222165652451041 | 0 1
5.8306168178737625 | 1 0
5.319581829163871 | 1 0
-3.314709812705429 | 0 1
-2.640894266926807 | 1 0
0.6555046169397327 | 0 1
-5.424031427247149 | 0 1
-5.43022569916883 | 0 1
4.094671752399002 | 1 0
-2.0270488611149338 | 1 0
2.062297686504886 | 0 1
-3.8252538931670648 | 0 1
2.68263061024002 | 0 1
0.10597356202552266 | 0 1
2.1811315364968706 | 0 1
3.713537347389618 | 1 0
-4.223706681443266 | 0 1
3.4242583093225445 | 1 0
6.22675464851141 | 1 0
2.948223141084588 | 0 1
5.569805752788929 | 1 0
4.095341819562865 | 1 0
6.180372923496543 | 1 0
1.1662350609941727 | 0 1
-1.812205029976882 | 1 0
-2.0230290497637995 | 1 0
3.979488696810199 | 1 0
-4.168663696740393 | 0 1
-0.7205325828599847 | 1 0
5.8940818918482645 | 1 0
-3.5715101848297808 | 0 1
-3.6978351552521316 | 0 1
-5.603974429817298 | 0 1
0.38252025381254473 | 0 1
-3.82061555844878 | 0 1
-2.1348783224400734 | 1 0
2.678735675590822 | 0 1
-2.579150168880007 | 1 0
-3.335329712575705 | 0 1
-1.9155350381675982 | 1 0
-0.7775925634156211 | 1 0
-5.277838357685973 | 0 1
6.002200842329215 | 1 0
-5.396206261310968 | 0 1
4.283871269419496 | 1 0
-2.0099358194504173 | 1 0
-1.987378864950145 | 1 0
5.1436012891787275 | 1 0
2.8494249516985732 | 0 1
-5.778102920063436 | 0 1
-0.3425336593369268 | 1 0
4.770135984115065 | 1 0
-3.5513427605643098 | 0 1
4.3506784531884755 | 1 0
-4.030474200901832 | 0 1
6.125976478126514 | 1 0
0.059697013296540646 | 0 1
0.47673433110348373 | 0 1
0.08408428164306692 | 0 1
1.8963350730947806 | 0 1
4.894471738704324 | 1 0
1.4740590135379543 | 0 1
-0.9530887703451043 | 1 0
2.546314478501362 | 0 1
-3.6721822982357866 | 0 1
3.430271713705059 | 1 0
0.8224828186061615 | 0 1
6.05265776492627 | 1 0
-2.4320212829934107 | 1 0
-0.03305427043268416 | 1 0
4.011237223394714 | 1 0
1.5331450791304775 | 0 1
4.219443150261689 | 1 0
-0.044215806285286874 | 1 0
-2.457481605136383 | 1 0
-6.078970132295772 | 0 1
-3.0799127408966034 | 1 0
3.8964685472076397 | 1 0
-1.0479664090388372 | 1 0
0.4183881012339148 | 0 1
-3.994806570606879 | 0 1
2.490920618908797 | 0 1
-2.329465465990055 | 1 0
0.359825723413322 | 0 1
4.533259975493275 | 1 0
0.14020843681578388 | 0 1
5.728059319076893 | 1 0
-4.999235672721645 | 0 1
0.6441122341338348 | 0 1
1.9858982496634372 | 0 1
3.4973669280498427 | 1 0
5.782399381877772 | 1 0
3.088498075466637 | 0 1
1.828395738325387 | 0 1
1.66370199238904 | 0 1
-5.160167055906384 | 0 1
0.01861174691851719 | 0 1
-0.2702561164930124 | 1 0
-5.226516665537503 | 0 1
-2.0736219611887714 | 1 0
1.0171500333280985 | 0 1
-1.5935057516231295 | 1 0
-1.0651704077550752 | 1 0
5.820986686546643 | 1 0
5.858908579730846 | 1 0
3.4924022155952095 | 1 0
3.5718308679224453 | 1 0
4.868452985705483 | 1 0
2.637722736097743 | 0 1
-1.9715983797246812 | 1 0
-6.252200186415242 | 0 1
-6.080756785481208 | 0 1
4.938843827438104 | 1 0
-2.093229886470917 | 1 0
-5.046243187576738 | 0 1
-4.373271779164499 | 0 1
-1.1996119053156873 | 1 0
-1.0740556206624738 | 1 0
-1.8580291989727078 | 1 0
2.9560205594908133 | 0 1
5.289292571868003 | 1 0
4.696047399705996 | 1 0
0.44590000403831986 | 0 1
-5.971052132856719 | 0 1
1.4912238894144156 | 0 1
5.562361953889319 | 1 0
